M1_atom_number,Temp,CH4_flow,O2_flow,CH4_conv
0,850,5.7,2.8,29.37
0,850,8.5,4.3,29.37
0,850,11.3,5.7,30.64
0,850,6.4,2.1,21.25
0,850,9.6,3.2,21.53
0,850,12.8,4.3,20.68
0,850,6.8,1.7,16.17
0,850,10.2,2.6,13.98
0,850,13.6,3.4,14.21
0,850,7.3,1.2,9.56
0,850,10.9,1.8,8.08
0,850,14.6,2.4,16.82
0,850,4.0,2.0,32.43
0,850,6.0,3.0,33.17
0,850,8.0,4.0,34.15
0,850,4.5,1.5,22.77
0,850,6.8,2.3,23.17
0,850,9.0,3.0,24.18
0,850,4.8,1.2,16.58
0,850,7.2,1.8,17.48
0,850,9.6,2.4,17.79
0,850,5.1,0.9,9.98
0,850,7.7,1.3,9.04
0,850,10.3,1.7,9.3
0,850,2.0,1.0,37.21
0,850,3.0,1.5,38.52
0,850,4.0,2.0,37.38
0,850,2.3,0.8,26.11
0,850,3.4,1.1,24.52
0,850,4.5,1.5,24.5
0,850,2.4,0.6,18.4
0,850,3.6,0.9,17.53
0,850,4.8,1.2,17.36
0,850,2.6,0.4,10.96
0,850,3.9,0.6,9.59
0,850,5.1,0.9,10.67
0,800,5.7,2.8,30.43
0,800,8.5,4.3,29.99
0,800,11.3,5.7,30.19
0,800,6.4,2.1,21.64
0,800,9.6,3.2,18.94
0,800,12.8,4.3,20.72
0,800,6.8,1.7,16.39
0,800,10.2,2.6,17.06
0,800,13.6,3.4,16.15
0,800,7.3,1.2,12.19
0,800,10.9,1.8,9.76
0,800,14.6,2.4,9.91
0,800,4.0,2.0,32.59
0,800,6.0,3.0,32.45
0,800,8.0,4.0,33.87
0,800,4.5,1.5,23.65
0,800,6.8,2.3,22.22
0,800,9.0,3.0,22.87
0,800,4.8,1.2,16.14
0,800,7.2,1.8,16.01
0,800,9.6,2.4,15.88
0,800,5.1,0.9,8.96
0,800,7.7,1.3,8.86
0,800,10.3,1.7,8.96
0,800,2.0,1.0,32.97
0,800,3.0,1.5,32.34
0,800,4.0,2.0,30.51
0,800,2.3,0.8,19.68
0,800,3.4,1.1,19.73
0,800,4.5,1.5,18.74
0,800,2.4,0.6,14.21
0,800,3.6,0.9,14.1
0,800,4.8,1.2,13.96
0,800,2.6,0.4,10.77
0,800,3.9,0.6,10.03
0,800,5.1,0.9,11.21
0,775,5.7,2.8,31.17
0,775,8.5,4.3,32.9
0,775,11.3,5.7,33.79
0,775,6.4,2.1,21.41
0,775,9.6,3.2,21.5
0,775,12.8,4.3,23.23
0,775,6.8,1.7,18.54
0,775,10.2,2.6,17.35
0,775,13.6,3.4,16.03
0,775,7.3,1.2,14.56
0,775,10.9,1.8,11.98
0,775,14.6,2.4,10.46
0,775,4.0,2.0,33.09
0,775,6.0,3.0,33.36
0,775,8.0,4.0,32.72
0,775,4.5,1.5,22.81
0,775,6.8,2.3,21.54
0,775,9.0,3.0,21.15
0,775,4.8,1.2,17.15
0,775,7.2,1.8,12.56
0,775,9.6,2.4,13.5
0,775,5.1,0.9,7.78
0,775,7.7,1.3,7.44
0,775,10.3,1.7,7.99
0,775,2.0,1.0,27.96
0,775,3.0,1.5,29.69
0,775,4.0,2.0,27.74
0,775,2.3,0.8,18.81
0,775,3.4,1.1,18.73
0,775,4.5,1.5,18.09
0,775,2.4,0.6,13.77
0,775,3.6,0.9,13.29
0,775,4.8,1.2,15.32
0,775,2.6,0.4,9.42
0,775,3.9,0.6,10.05
0,775,5.1,0.9,8.92
0,750,5.7,2.8,33.04
0,750,8.5,4.3,34.12
0,750,11.3,5.7,32.34
0,750,6.4,2.1,24.04
0,750,9.6,3.2,22.56
0,750,12.8,4.3,22.16
0,750,6.8,1.7,16.44
0,750,10.2,2.6,16.16
0,750,13.6,3.4,15.83
0,750,7.3,1.2,10.2
0,750,10.9,1.8,7.58
0,750,14.6,2.4,12.72
0,750,4.0,2.0,30.72
0,750,6.0,3.0,29.15
0,750,8.0,4.0,31.4
0,750,4.5,1.5,21.94
0,750,6.8,2.3,21.07
0,750,9.0,3.0,21.73
0,750,4.8,1.2,15.22
0,750,7.2,1.8,15.18
0,750,9.6,2.4,16.56
0,750,5.1,0.9,10.65
0,750,7.7,1.3,10.71
0,750,10.3,1.7,9.84
0,750,2.0,1.0,36.99
0,750,3.0,1.5,37.88
0,750,4.0,2.0,38.04
0,750,2.3,0.8,27.38
0,750,3.4,1.1,26.17
0,750,4.5,1.5,24.37
0,750,2.4,0.6,17.91
0,750,3.6,0.9,15.56
0,750,4.8,1.2,14.69
0,750,2.6,0.4,10.18
0,750,3.9,0.6,8.89
0,750,5.1,0.9,9.95
0,700,5.7,2.8,29.11
0,700,8.5,4.3,30.55
0,700,11.3,5.7,31.05
0,700,6.4,2.1,20.28
0,700,9.6,3.2,17.29
0,700,12.8,4.3,19.05
0,700,6.8,1.7,15.25
0,700,10.2,2.6,11.37
0,700,13.6,3.4,9.28
0,700,7.3,1.2,10.07
0,700,10.9,1.8,8.82
0,700,14.6,2.4,7.91
0,700,4.0,2.0,24.97
0,700,6.0,3.0,17.9
0,700,8.0,4.0,18.31
0,700,4.5,1.5,13.26
0,700,6.8,2.3,9.61
0,700,9.0,3.0,8.4
0,700,4.8,1.2,9.94
0,700,7.2,1.8,6.86
0,700,9.6,2.4,6.43
0,700,5.1,0.9,6.43
0,700,7.7,1.3,5.61
0,700,10.3,1.7,7.21
0,700,2.0,1.0,13.71
0,700,3.0,1.5,12.05
0,700,4.0,2.0,7.93
0,700,2.3,0.8,9.09
0,700,3.4,1.1,8.69
0,700,4.5,1.5,5.75
0,700,2.4,0.6,8.86
0,700,3.6,0.9,7.96
0,700,4.8,1.2,8.71
0,700,2.6,0.4,6.38
0,700,3.9,0.6,6.35
0,700,5.1,0.9,7.47
0,900,5.7,2.8,30.11
0,900,8.5,4.3,31.82
0,900,11.3,5.7,33.82
0,900,6.4,2.1,23.5
0,900,9.6,3.2,20.83
0,900,12.8,4.3,23.04
0,900,6.8,1.7,16.48
0,900,10.2,2.6,15.44
0,900,13.6,3.4,15.33
0,900,7.3,1.2,10.51
0,900,10.9,1.8,15.31
0,900,14.6,2.4,15.22
0,900,4.0,2.0,34.45
0,900,6.0,3.0,35.48
0,900,8.0,4.0,35.54
0,900,4.5,1.5,23.53
0,900,6.8,2.3,23.54
0,900,9.0,3.0,24.93
0,900,4.8,1.2,17.04
0,900,7.2,1.8,17.05
0,900,9.6,2.4,18.46
0,900,5.1,0.9,12.38
0,900,7.7,1.3,10.42
0,900,10.3,1.7,15.22
0,900,2.0,1.0,39.79
0,900,3.0,1.5,40.45
0,900,4.0,2.0,40.21
0,900,2.3,0.8,26.35
0,900,3.4,1.1,25.9
0,900,4.5,1.5,27.1
0,900,2.4,0.6,20.13
0,900,3.6,0.9,19.88
0,900,4.8,1.2,19.49
0,900,2.6,0.4,12.84
0,900,3.9,0.6,12.32
0,900,5.1,0.9,12.18
0,850,5.7,2.8,30.05
0,850,8.5,4.3,31.2
0,850,11.3,5.7,32.64
0,850,6.4,2.1,20.5
0,850,9.6,3.2,21.46
0,850,12.8,4.3,21.84
0,850,6.8,1.7,13.68
0,850,10.2,2.6,14.65
0,850,13.6,3.4,14.93
0,850,7.3,1.2,10.6
0,850,10.9,1.8,12.99
0,850,14.6,2.4,9.92
0,850,4.0,2.0,34.12
0,850,6.0,3.0,33.79
0,850,8.0,4.0,33.28
0,850,4.5,1.5,22.69
0,850,6.8,2.3,20.36
0,850,9.0,3.0,21.86
0,850,4.8,1.2,17.1
0,850,7.2,1.8,15.27
0,850,9.6,2.4,17.18
0,850,5.1,0.9,9.24
0,850,7.7,1.3,9.5
0,850,10.3,1.7,10.88
0,850,2.0,1.0,34.97
0,850,3.0,1.5,36.92
0,850,4.0,2.0,35.76
0,850,2.3,0.8,24.24
0,850,3.4,1.1,23.95
0,850,4.5,1.5,21.45
0,850,2.4,0.6,17.32
0,850,3.6,0.9,16.4
0,850,4.8,1.2,16.66
0,850,2.6,0.4,11.07
0,850,3.9,0.6,10.28
0,850,5.1,0.9,10.82
0,800,5.7,2.8,31.27
0,800,8.5,4.3,32.53
0,800,11.3,5.7,34.27
0,800,6.4,2.1,22.41
0,800,9.6,3.2,21.62
0,800,12.8,4.3,23.36
0,800,6.8,1.7,17.55
0,800,10.2,2.6,17.15
0,800,13.6,3.4,12.47
0,800,7.3,1.2,12.04
0,800,10.9,1.8,11.66
0,800,14.6,2.4,9.96
0,800,4.0,2.0,32.81
0,800,6.0,3.0,33.2
0,800,8.0,4.0,33.91
0,800,4.5,1.5,22.02
0,800,6.8,2.3,23.23
0,800,9.0,3.0,22.94
0,800,4.8,1.2,15.57
0,800,7.2,1.8,16.43
0,800,9.6,2.4,14.81
0,800,5.1,0.9,11.44
0,800,7.7,1.3,8.01
0,800,10.3,1.7,7.62
0,800,2.0,1.0,32.95
0,800,3.0,1.5,31.64
0,800,4.0,2.0,27.37
0,800,2.3,0.8,19.87
0,800,3.4,1.1,15.02
0,800,4.5,1.5,11.17
0,800,2.4,0.6,13.17
0,800,3.6,0.9,10.2
0,800,4.8,1.2,8.21
0,800,2.6,0.4,7.1
0,800,3.9,0.6,4.03
0,800,5.1,0.9,4.84
0,775,5.7,2.8,33.75
0,775,8.5,4.3,30.74
0,775,11.3,5.7,31.97
0,775,6.4,2.1,22.47
0,775,9.6,3.2,20.7
0,775,12.8,4.3,21.62
0,775,6.8,1.7,16.97
0,775,10.2,2.6,14.8
0,775,13.6,3.4,14.1
0,775,7.3,1.2,11.52
0,775,10.9,1.8,9.86
0,775,14.6,2.4,7.44
0,775,4.0,2.0,32.87
0,775,6.0,3.0,33.06
0,775,8.0,4.0,32.17
0,775,4.5,1.5,23.15
0,775,6.8,2.3,20.25
0,775,9.0,3.0,19.96
0,775,4.8,1.2,15.59
0,775,7.2,1.8,13.06
0,775,9.6,2.4,10.34
0,775,5.1,0.9,6.7
0,775,7.7,1.3,6.71
0,775,10.3,1.7,5.04
0,775,2.0,1.0,26.57
0,775,3.0,1.5,21.09
0,775,4.0,2.0,16.66
0,775,2.3,0.8,10.66
0,775,3.4,1.1,8.47
0,775,4.5,1.5,6.75
0,775,2.4,0.6,6.53
0,775,3.6,0.9,4.79
0,775,4.8,1.2,3.74
0,775,2.6,0.4,3.95
0,775,3.9,0.6,2.61
0,775,5.1,0.9,1.96
0,750,5.7,2.8,32.55
0,750,8.5,4.3,33.45
0,750,11.3,5.7,33.13
0,750,6.4,2.1,23.01
0,750,9.6,3.2,20.73
0,750,12.8,4.3,22.34
0,750,6.8,1.7,17.55
0,750,10.2,2.6,14.78
0,750,13.6,3.4,9.74
0,750,7.3,1.2,9.35
0,750,10.9,1.8,6.4
0,750,14.6,2.4,4.35
0,750,4.0,2.0,30.57
0,750,6.0,3.0,30.1
0,750,8.0,4.0,27.71
0,750,4.5,1.5,20.49
0,750,6.8,2.3,17.52
0,750,9.0,3.0,18.35
0,750,4.8,1.2,15.66
0,750,7.2,1.8,12.89
0,750,9.6,2.4,13.71
0,750,5.1,0.9,8.79
0,750,7.7,1.3,8.03
0,750,10.3,1.7,7.66
0,750,2.0,1.0,35.89
0,750,3.0,1.5,37.63
0,750,4.0,2.0,37.77
0,750,2.3,0.8,25.83
0,750,3.4,1.1,24.63
0,750,4.5,1.5,22.83
0,750,2.4,0.6,16.64
0,750,3.6,0.9,11.11
0,750,4.8,1.2,7.53
0,750,2.6,0.4,3.09
0,750,3.9,0.6,2.39
0,750,5.1,0.9,0.86
0,700,5.7,2.8,29.31
0,700,8.5,4.3,29.14
0,700,11.3,5.7,26.4
0,700,6.4,2.1,16.87
0,700,9.6,3.2,12.58
0,700,12.8,4.3,11.4
0,700,6.8,1.7,7.95
0,700,10.2,2.6,4.03
0,700,13.6,3.4,5.94
0,700,7.3,1.2,2.98
0,700,10.9,1.8,3.24
0,700,14.6,2.4,2.29
0,700,4.0,2.0,21.0
0,700,6.0,3.0,16.05
0,700,8.0,4.0,11.12
0,700,4.5,1.5,6.53
0,700,6.8,2.3,6.35
0,700,9.0,3.0,4.39
0,700,4.8,1.2,3.76
0,700,7.2,1.8,2.8
0,700,9.6,2.4,2.58
0,700,5.1,0.9,1.55
0,700,7.7,1.3,1.63
0,700,10.3,1.7,0.78
0,700,2.0,1.0,4.09
0,700,3.0,1.5,2.82
0,700,4.0,2.0,2.2
0,700,2.3,0.8,1.18
0,700,3.4,1.1,1.1
0,700,4.5,1.5,0.75
0,700,2.4,0.6,1.97
0,700,3.6,0.9,0.62
0,700,4.8,1.2,0.88
0,700,2.6,0.4,1.52
0,700,3.9,0.6,0.88
0,700,5.1,0.9,1.19
0,900,5.7,2.8,27.62
0,900,8.5,4.3,29.89
0,900,11.3,5.7,29.48
0,900,6.4,2.1,17.97
0,900,9.6,3.2,13.99
0,900,12.8,4.3,12.47
0,900,6.8,1.7,11.02
0,900,10.2,2.6,26.59
0,900,13.6,3.4,27.06
0,900,7.3,1.2,19.53
0,900,10.9,1.8,19.25
0,900,14.6,2.4,18.92
0,900,4.0,2.0,33.51
0,900,6.0,3.0,33.01
0,900,8.0,4.0,33.35
0,900,4.5,1.5,20.8
0,900,6.8,2.3,22.32
0,900,9.0,3.0,23.29
0,900,4.8,1.2,18.02
0,900,7.2,1.8,15.93
0,900,9.6,2.4,16.51
0,900,5.1,0.9,19.13
0,900,7.7,1.3,11.64
0,900,10.3,1.7,9.78
0,900,2.0,1.0,41.31
0,900,3.0,1.5,41.21
0,900,4.0,2.0,40.8
0,900,2.3,0.8,30.0
0,900,3.4,1.1,28.57
0,900,4.5,1.5,29.22
0,900,2.4,0.6,23.91
0,900,3.6,0.9,22.75
0,900,4.8,1.2,22.27
0,900,2.6,0.4,16.79
0,900,3.9,0.6,16.65
0,900,5.1,0.9,15.79
0,850,5.7,2.8,29.44
0,850,8.5,4.3,29.44
0,850,11.3,5.7,28.9
0,850,6.4,2.1,20.36
0,850,9.6,3.2,18.35
0,850,12.8,4.3,19.64
0,850,6.8,1.7,13.21
0,850,10.2,2.6,12.91
0,850,13.6,3.4,14.02
0,850,7.3,1.2,7.06
0,850,10.9,1.8,7.46
0,850,14.6,2.4,17.47
0,850,4.0,2.0,32.99
0,850,6.0,3.0,31.07
0,850,8.0,4.0,32.86
0,850,4.5,1.5,22.13
0,850,6.8,2.3,21.47
0,850,9.0,3.0,22.41
0,850,4.8,1.2,16.42
0,850,7.2,1.8,16.39
0,850,9.6,2.4,15.91
0,850,5.1,0.9,9.51
0,850,7.7,1.3,10.13
0,850,10.3,1.7,11.64
0,850,2.0,1.0,37.68
0,850,3.0,1.5,39.46
0,850,4.0,2.0,38.21
0,850,2.3,0.8,26.31
0,850,3.4,1.1,24.9
0,850,4.5,1.5,26.05
0,850,2.4,0.6,20.4
0,850,3.6,0.9,19.29
0,850,4.8,1.2,19.21
0,850,2.6,0.4,12.68
0,850,3.9,0.6,12.24
0,850,5.1,0.9,11.11
0,800,5.7,2.8,27.88
0,800,8.5,4.3,27.69
0,800,11.3,5.7,27.18
0,800,6.4,2.1,19.05
0,800,9.6,3.2,16.36
0,800,12.8,4.3,18.92
0,800,6.8,1.7,15.0
0,800,10.2,2.6,13.88
0,800,13.6,3.4,15.1
0,800,7.3,1.2,11.81
0,800,10.9,1.8,9.05
0,800,14.6,2.4,9.64
0,800,4.0,2.0,32.96
0,800,6.0,3.0,33.14
0,800,8.0,4.0,32.19
0,800,4.5,1.5,22.44
0,800,6.8,2.3,22.1
0,800,9.0,3.0,22.28
0,800,4.8,1.2,16.78
0,800,7.2,1.8,16.28
0,800,9.6,2.4,15.12
0,800,5.1,0.9,9.97
0,800,7.7,1.3,9.3
0,800,10.3,1.7,9.08
0,800,2.0,1.0,31.98
0,800,3.0,1.5,30.05
0,800,4.0,2.0,29.13
0,800,2.3,0.8,20.46
0,800,3.4,1.1,19.37
0,800,4.5,1.5,19.21
0,800,2.4,0.6,14.58
0,800,3.6,0.9,14.85
0,800,4.8,1.2,15.31
0,800,2.6,0.4,10.39
0,800,3.9,0.6,8.24
0,800,5.1,0.9,8.0
0,775,5.7,2.8,31.17
0,775,8.5,4.3,31.44
0,775,11.3,5.7,32.34
0,775,6.4,2.1,20.34
0,775,9.6,3.2,21.53
0,775,12.8,4.3,21.37
0,775,6.8,1.7,16.33
0,775,10.2,2.6,15.34
0,775,13.6,3.4,16.06
0,775,7.3,1.2,11.5
0,775,10.9,1.8,9.83
0,775,14.6,2.4,7.67
0,775,4.0,2.0,32.1
0,775,6.0,3.0,31.39
0,775,8.0,4.0,31.68
0,775,4.5,1.5,21.22
0,775,6.8,2.3,20.83
0,775,9.0,3.0,21.24
0,775,4.8,1.2,15.33
0,775,7.2,1.8,12.51
0,775,9.6,2.4,12.66
0,775,5.1,0.9,7.99
0,775,7.7,1.3,12.32
0,775,10.3,1.7,10.99
0,775,2.0,1.0,27.46
0,775,3.0,1.5,27.72
0,775,4.0,2.0,25.23
0,775,2.3,0.8,16.3
0,775,3.4,1.1,16.51
0,775,4.5,1.5,14.77
0,775,2.4,0.6,14.96
0,775,3.6,0.9,13.55
0,775,4.8,1.2,13.58
0,775,2.6,0.4,9.23
0,775,3.9,0.6,9.57
0,775,5.1,0.9,8.82
0,750,5.7,2.8,31.57
0,750,8.5,4.3,33.2
0,750,11.3,5.7,33.46
0,750,6.4,2.1,22.62
0,750,9.6,3.2,21.41
0,750,12.8,4.3,22.02
0,750,6.8,1.7,15.6
0,750,10.2,2.6,14.99
0,750,13.6,3.4,13.91
0,750,7.3,1.2,9.9
0,750,10.9,1.8,8.25
0,750,14.6,2.4,10.27
0,750,4.0,2.0,29.14
0,750,6.0,3.0,28.58
0,750,8.0,4.0,29.72
0,750,4.5,1.5,20.49
0,750,6.8,2.3,20.72
0,750,9.0,3.0,21.76
0,750,4.8,1.2,16.24
0,750,7.2,1.8,16.65
0,750,9.6,2.4,15.91
0,750,5.1,0.9,10.53
0,750,7.7,1.3,8.42
0,750,10.3,1.7,10.69
0,750,2.0,1.0,37.12
0,750,3.0,1.5,37.81
0,750,4.0,2.0,37.89
0,750,2.3,0.8,25.77
0,750,3.4,1.1,26.38
0,750,4.5,1.5,24.8
0,750,2.4,0.6,17.97
0,750,3.6,0.9,14.92
0,750,4.8,1.2,14.53
0,750,2.6,0.4,8.26
0,750,3.9,0.6,8.39
0,750,5.1,0.9,7.8
0,700,5.7,2.8,27.82
0,700,8.5,4.3,26.23
0,700,11.3,5.7,21.05
0,700,6.4,2.1,13.56
0,700,9.6,3.2,8.62
0,700,12.8,4.3,6.88
0,700,6.8,1.7,7.64
0,700,10.2,2.6,4.69
0,700,13.6,3.4,2.71
0,700,7.3,1.2,3.63
0,700,10.9,1.8,2.35
0,700,14.6,2.4,1.95
0,700,4.0,2.0,11.76
0,700,6.0,3.0,7.29
0,700,8.0,4.0,6.79
0,700,4.5,1.5,5.57
0,700,6.8,2.3,3.96
0,700,9.0,3.0,5.87
0,700,4.8,1.2,6.14
0,700,7.2,1.8,3.95
0,700,9.6,2.4,2.92
0,700,5.1,0.9,3.76
0,700,7.7,1.3,3.47
0,700,10.3,1.7,2.76
0,700,2.0,1.0,7.28
0,700,3.0,1.5,4.04
0,700,4.0,2.0,5.02
0,700,2.3,0.8,6.22
0,700,3.4,1.1,3.4
0,700,4.5,1.5,2.66
0,700,2.4,0.6,5.14
0,700,3.6,0.9,3.67
0,700,4.8,1.2,2.95
0,700,2.6,0.4,3.72
0,700,3.9,0.6,2.97
0,700,5.1,0.9,2.28
0,900,5.7,2.8,30.17
0,900,8.5,4.3,30.65
0,900,11.3,5.7,31.03
0,900,6.4,2.1,19.53
0,900,9.6,3.2,18.53
0,900,12.8,4.3,20.43
0,900,6.8,1.7,12.5
0,900,10.2,2.6,14.33
0,900,13.6,3.4,14.97
0,900,7.3,1.2,18.14
0,900,10.9,1.8,17.76
0,900,14.6,2.4,8.32
0,900,4.0,2.0,34.86
0,900,6.0,3.0,34.98
0,900,8.0,4.0,36.13
0,900,4.5,1.5,24.56
0,900,6.8,2.3,23.98
0,900,9.0,3.0,24.64
0,900,4.8,1.2,16.67
0,900,7.2,1.8,17.99
0,900,9.6,2.4,18.78
0,900,5.1,0.9,10.08
0,900,7.7,1.3,8.05
0,900,10.3,1.7,9.07
0,900,2.0,1.0,40.31
0,900,3.0,1.5,41.65
0,900,4.0,2.0,40.12
0,900,2.3,0.8,28.71
0,900,3.4,1.1,27.91
0,900,4.5,1.5,27.77
0,900,2.4,0.6,21.95
0,900,3.6,0.9,20.97
0,900,4.8,1.2,21.54
0,900,2.6,0.4,14.95
0,900,3.9,0.6,16.08
0,900,5.1,0.9,15.79
0,850,5.7,2.8,30.74
0,850,8.5,4.3,29.97
0,850,11.3,5.7,33.69
0,850,6.4,2.1,19.31
0,850,9.6,3.2,19.98
0,850,12.8,4.3,20.28
0,850,6.8,1.7,14.24
0,850,10.2,2.6,13.19
0,850,13.6,3.4,13.75
0,850,7.3,1.2,16.29
0,850,10.9,1.8,14.97
0,850,14.6,2.4,10.43
0,850,4.0,2.0,34.85
0,850,6.0,3.0,34.47
0,850,8.0,4.0,34.27
0,850,4.5,1.5,23.36
0,850,6.8,2.3,22.78
0,850,9.0,3.0,23.37
0,850,4.8,1.2,17.01
0,850,7.2,1.8,16.15
0,850,9.6,2.4,17.72
0,850,5.1,0.9,9.62
0,850,7.7,1.3,12.43
0,850,10.3,1.7,12.55
0,850,2.0,1.0,37.61
0,850,3.0,1.5,37.95
0,850,4.0,2.0,38.4
0,850,2.3,0.8,26.39
0,850,3.4,1.1,28.16
0,850,4.5,1.5,28.89
0,850,2.4,0.6,21.74
0,850,3.6,0.9,23.12
0,850,4.8,1.2,25.47
0,850,2.6,0.4,15.39
0,850,3.9,0.6,18.13
0,850,5.1,0.9,17.69
0,800,5.7,2.8,37.12
0,800,8.5,4.3,36.02
0,800,11.3,5.7,36.46
0,800,6.4,2.1,26.59
0,800,9.6,3.2,25.21
0,800,12.8,4.3,25.63
0,800,6.8,1.7,19.55
0,800,10.2,2.6,19.75
0,800,13.6,3.4,19.65
0,800,7.3,1.2,15.36
0,800,10.9,1.8,16.09
0,800,14.6,2.4,16.6
0,800,4.0,2.0,33.02
0,800,6.0,3.0,34.12
0,800,8.0,4.0,35.49
0,800,4.5,1.5,25.1
0,800,6.8,2.3,25.84
0,800,9.0,3.0,27.65
0,800,4.8,1.2,19.11
0,800,7.2,1.8,19.79
0,800,9.6,2.4,21.18
0,800,5.1,0.9,14.22
0,800,7.7,1.3,15.58
0,800,10.3,1.7,15.83
0,800,2.0,1.0,38.18
0,800,3.0,1.5,40.69
0,800,4.0,2.0,35.89
0,800,2.3,0.8,29.73
0,800,3.4,1.1,28.82
0,800,4.5,1.5,24.14
0,800,2.4,0.6,24.43
0,800,3.6,0.9,24.21
0,800,4.8,1.2,20.9
0,800,2.6,0.4,18.32
0,800,3.9,0.6,17.74
0,800,5.1,0.9,15.1
0,775,5.7,2.8,31.76
0,775,8.5,4.3,30.93
0,775,11.3,5.7,33.39
0,775,6.4,2.1,23.53
0,775,9.6,3.2,23.2
0,775,12.8,4.3,25.33
0,775,6.8,1.7,17.56
0,775,10.2,2.6,19.6
0,775,13.6,3.4,18.18
0,775,7.3,1.2,12.43
0,775,10.9,1.8,19.12
0,775,14.6,2.4,17.91
0,775,4.0,2.0,33.1
0,775,6.0,3.0,36.15
0,775,8.0,4.0,35.68
0,775,4.5,1.5,24.86
0,775,6.8,2.3,26.69
0,775,9.0,3.0,23.08
0,775,4.8,1.2,20.38
0,775,7.2,1.8,18.36
0,775,9.6,2.4,14.49
0,775,5.1,0.9,14.48
0,775,7.7,1.3,12.82
0,775,10.3,1.7,13.82
0,775,2.0,1.0,37.03
0,775,3.0,1.5,29.25
0,775,4.0,2.0,20.14
0,775,2.3,0.8,26.55
0,775,3.4,1.1,20.3
0,775,4.5,1.5,13.82
0,775,2.4,0.6,22.21
0,775,3.6,0.9,16.45
0,775,4.8,1.2,12.79
0,775,2.6,0.4,15.77
0,775,3.9,0.6,10.58
0,775,5.1,0.9,7.27
0,750,5.7,2.8,31.11
0,750,8.5,4.3,33.33
0,750,11.3,5.7,34.52
0,750,6.4,2.1,29.56
0,750,9.6,3.2,20.0
0,750,12.8,4.3,17.3
0,750,6.8,1.7,16.79
0,750,10.2,2.6,14.08
0,750,13.6,3.4,10.43
0,750,7.3,1.2,12.07
0,750,10.9,1.8,15.75
0,750,14.6,2.4,12.12
0,750,4.0,2.0,33.44
0,750,6.0,3.0,28.45
0,750,8.0,4.0,22.1
0,750,4.5,1.5,23.91
0,750,6.8,2.3,15.56
0,750,9.0,3.0,16.25
0,750,4.8,1.2,17.96
0,750,7.2,1.8,13.38
0,750,9.6,2.4,13.42
0,750,5.1,0.9,10.66
0,750,7.7,1.3,11.44
0,750,10.3,1.7,8.61
0,750,2.0,1.0,24.19
0,750,3.0,1.5,15.49
0,750,4.0,2.0,9.11
0,750,2.3,0.8,15.97
0,750,3.4,1.1,9.89
0,750,4.5,1.5,6.44
0,750,2.4,0.6,14.22
0,750,3.6,0.9,11.45
0,750,4.8,1.2,5.93
0,750,2.6,0.4,9.58
0,750,3.9,0.6,7.45
0,750,5.1,0.9,4.93
0,700,5.7,2.8,24.81
0,700,8.5,4.3,19.77
0,700,11.3,5.7,8.88
0,700,6.4,2.1,17.27
0,700,9.6,3.2,9.68
0,700,12.8,4.3,6.97
0,700,6.8,1.7,10.37
0,700,10.2,2.6,7.04
0,700,13.6,3.4,2.81
0,700,7.3,1.2,6.95
0,700,10.9,1.8,5.21
0,700,14.6,2.4,2.88
0,700,4.0,2.0,12.24
0,700,6.0,3.0,5.69
0,700,8.0,4.0,6.36
0,700,4.5,1.5,5.54
0,700,6.8,2.3,5.59
0,700,9.0,3.0,4.24
0,700,4.8,1.2,7.91
0,700,7.2,1.8,5.08
0,700,9.6,2.4,3.45
0,700,5.1,0.9,4.4
0,700,7.7,1.3,2.98
0,700,10.3,1.7,2.39
0,700,2.0,1.0,5.01
0,700,3.0,1.5,5.15
0,700,4.0,2.0,3.78
0,700,2.3,0.8,3.65
0,700,3.4,1.1,1.61
0,700,4.5,1.5,2.74
0,700,2.4,0.6,5.52
0,700,3.6,0.9,1.84
0,700,4.8,1.2,1.17
0,700,2.6,0.4,3.71
0,700,3.9,0.6,1.29
0,700,5.1,0.9,2.36
25,900,5.7,2.8,36.17
25,900,8.5,4.3,32.7
25,900,11.3,5.7,34.01
25,900,6.4,2.1,26.37
25,900,9.6,3.2,22.1
25,900,12.8,4.3,23.55
25,900,6.8,1.7,17.92
25,900,10.2,2.6,17.3
25,900,13.6,3.4,24.74
25,900,7.3,1.2,18.01
25,900,10.9,1.8,17.98
25,900,14.6,2.4,12.48
25,900,4.0,2.0,36.13
25,900,6.0,3.0,36.24
25,900,8.0,4.0,37.55
25,900,4.5,1.5,25.51
25,900,6.8,2.3,24.39
25,900,9.0,3.0,25.43
25,900,4.8,1.2,19.25
25,900,7.2,1.8,19.41
25,900,9.6,2.4,19.13
25,900,5.1,0.9,17.37
25,900,7.7,1.3,17.33
25,900,10.3,1.7,16.5
25,900,2.0,1.0,39.47
25,900,3.0,1.5,41.26
25,900,4.0,2.0,41.03
25,900,2.3,0.8,27.96
25,900,3.4,1.1,27.26
25,900,4.5,1.5,27.15
25,900,2.4,0.6,22.16
25,900,3.6,0.9,21.47
25,900,4.8,1.2,22.74
25,900,2.6,0.4,14.5
25,900,3.9,0.6,13.96
25,900,5.1,0.9,12.16
25,850,5.7,2.8,31.24
25,850,8.5,4.3,32.0
25,850,11.3,5.7,34.18
25,850,6.4,2.1,21.2
25,850,9.6,3.2,21.75
25,850,12.8,4.3,20.77
25,850,6.8,1.7,16.33
25,850,10.2,2.6,16.0
25,850,13.6,3.4,16.97
